"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)","PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)","HMDB0012444","52925937",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"Methyl propenyl ketone","Methyl propenyl ketone","HMDB0001184","637920",NA,"C/C=C/C(=O)C","1"
"3-Methyl-2-butenal","3-Methyl-2-butenal","HMDB0012157","61020","C15604","CC(=CC=O)C","1"
"Malonyl-CoA","Malonyl-CoA","HMDB0001175","10663","C03188","CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O","1"
"Pyruvic acid","Pyruvic acid","HMDB0000243","1060","C00022","CC(=O)C(=O)O","1"
"Malonic semialdehyde","Malonic semialdehyde","HMDB0011111","868","C00222","C(C=O)C(=O)O","1"
"Butyric acid","Butyric acid","HMDB0000039","264","C00246","CCCC(=O)O","1"
"Isobutyric acid","Isobutyric acid","HMDB0001873","6590","C02632","CC(C)C(=O)O","1"
"Acetoin","Acetoin","HMDB0003243","4068","C00466","CC(C(=O)C)O","1"
"Beta-Alanine","Beta-Alanine","HMDB0000056","239","C00099","C(CN)C(=O)O","1"
"L-Alanine","L-Alanine","HMDB0000161","5950","C00041","C[C@@H](C(=O)O)N","1"
"Sarcosine","Sarcosine","HMDB0000271","1088","C00213","CNCC(=O)O","1"
"D-Alanine","D-Alanine","HMDB0001310","71080","C00133","C[C@H](C(=O)O)N","1"
"L-Lactic acid","L-Lactic acid","HMDB0000190","61503","C00186","C[C@@H](C(=O)O)O","1"
"Hydroxypropionic acid","Hydroxypropionic acid","HMDB0000700","68152","C01013","C(CO)C(=O)O","1"
"Glyceraldehyde","Glyceraldehyde","HMDB0001051","751","C02154","C(C(C=O)O)O","1"
"D-Lactic acid","D-Lactic acid","HMDB0001311","61503","C00256","C[C@H](C(=O)O)O","1"
"Dihydroxyacetone","Dihydroxyacetone","HMDB0001882","670","C00184","C(C(=O)CO)O","1"
"Succinyl-CoA","Succinyl-CoA","HMDB0001022","439161","C00091","CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O)O","1"
"Methylmalonyl-CoA","Methylmalonyl-CoA","HMDB0001269","4435","C00683","C[C@@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O","1"
"R-Methylmalonyl-CoA","R-Methylmalonyl-CoA","HMDB0002255","22833590","C01213","C[C@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O","1"
"S-Methylmalonyl-CoA","S-Methylmalonyl-CoA","HMDB0002310","21252287","C00683","C[C@@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OCC1[C@H]([C@H](C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O","1"
"2-Methyl-3-hydroxybutyryl-CoA","2-Methyl-3-hydroxybutyryl-CoA","HMDB0001356","440326","C04405","C[C@@H]([C@H](C)O)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O","1"
"3-Hydroxyisovaleryl-CoA","3-Hydroxyisovaleryl-CoA","HMDB0006870","11953876","C05998","CC(C)(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O)O","1"
"Dimethyldisulfide","Dimethyldisulfide","HMDB0005879","12232","C08371","CSSC","1"
"Dimethyl sulfone","Dimethyl sulfone","HMDB0004983","6213","C11142","CS(=O)(=O)C","1"
"Propylene glycol","Propylene glycol","HMDB0001881","1030","C02912","CC(CO)O","1"
"(S)-Propane-1,2-diol","(S)-Propane-1,2-diol","HMDB0006213","439846","C02917","C[C@@H](CO)O","1"
"3b,15b,17a-Trihydroxy-pregnenone","3b,15b,17a-Trihydroxy-pregnenone","HMDB0000353",NA,NA,"[H][C@@]12[C@H](O)C[C@](O)(CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2CC(O)=CC(=O)[C@]12C","1"
"3b,17a,21-Trihydroxypregnenone","NA","NA","NA","NA","NA","0"
"3a,21-Dihydroxy-5b-pregnane-11,20-dione","3a,21-Dihydroxy-5b-pregnane-11,20-dione","HMDB0006755","44263347","C05478","C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CCC4C(=O)CO)C)O","1"
"11b,21-Dihydroxy-5b-pregnane-3,20-dione","11b,21-Dihydroxy-5b-pregnane-3,20-dione","HMDB0006757","7835","C05475","C[C@]12CCC(=O)C[C@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CCC4C(=O)CO)C)O","1"
"17a,21-Dihydroxypreg-nenolone","17a,21-Dihydroxypreg-nenolone","HMDB06762","192735","C05487","C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O","1"
"Senecioic acid","Senecioic acid","HMDB0000509","10931",NA,"CC(=CC(=O)O)C","1"
"Tiglic acid","Tiglic acid","HMDB0001470","125468","C08279","C/C=C(\C)/C(=O)O","1"
"2-Ethylacrylic acid","2-Ethylacrylic acid","HMDB0001862","19166",NA,"CCC(=C)C(=O)O","1"
"3-Methylbutyrolactone","3-Methylbutyrolactone","HMDB0002167","98451",NA,"CC1CC(=O)OC1","1"
"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0008748","24779134","C00157","CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"Dimethylglycine","Dimethylglycine","HMDB0000092","673","C01026","CN(C)CC(=O)O","1"
"Gamma-Aminobutyric acid","Gamma-Aminobutyric acid","HMDB0000112","223130","C00334","C(CC(=O)O)CN","1"
"L-Alpha-aminobutyric acid","L-Alpha-aminobutyric acid","HMDB0000452","80283","C02356","CC[C@@H](C(=O)O)N","1"
"D-Alpha-aminobutyric acid","D-Alpha-aminobutyric acid","HMDB0000650","439691","C02261","CC[C@H](C(=O)O)N","1"
"2-Aminoisobutyric acid","2-Aminoisobutyric acid","HMDB0001906","6119","C03665","CC(C)(C(=O)O)N","1"
"(S)-b-aminoisobutyric acid","(S)-b-aminoisobutyric acid","HMDB0002166","439434","C03284","C[C@@H](CN)C(=O)O","1"
"(R)-b-aminoisobutyric acid","(R)-b-aminoisobutyric acid","HMDB0002299","5459822","C01205","C[C@H](CN)C(=O)O","1"
"3-Aminoisobutanoic acid","3-Aminoisobutanoic acid","HMDB0003911","64956","C05145","CC(CN)C(=O)O","1"
"PI(16:0/22:5(4Z,7Z,10Z,13Z,16Z))","PI(16:0/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0009795",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC","1"
"PI(16:0/22:5(7Z,10Z,13Z,16Z,19Z))","PI(16:0/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0009796",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC","1"
"PI(16:2(9Z,12Z)/22:3(10Z,13Z,16Z))","PI(16:2(9Z,12Z)/22:3(10Z,13Z,16Z))","HMDB0009804",NA,"C00626","CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/C\C=C/CCC)COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O","1"
"PI(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","PI(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0009832",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC","1"
"PI(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))","PI(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0009833",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC","1"
"PI(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","PI(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0009844",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC","1"
"PI(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))","PI(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0009845",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC","1"
"PI(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))","PI(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))","HMDB0009854",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC","1"
"PI(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","PI(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","HMDB0009855",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC","1"
"PI(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))","PI(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))","HMDB0009883",NA,"C00626","[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC","1"
"PI(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))","PI(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))","HMDB0009890",NA,"C00626","[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC","1"
"PI(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))","PI(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))","HMDB0009895",NA,"C00626","[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCC\C=C/CCCCCC","1"
"PI(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))","PI(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))","HMDB0009896",NA,"C00626","[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/CCCCCCCC","1"
"PI(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))","PI(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))","HMDB0009901",NA,"C00626","[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCC\C=C/CCCCCC","1"
"PI(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))","PI(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))","HMDB0009902",NA,"C00626","[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/CCCCCCCC","1"
"PI(22:3(10Z,13Z,16Z)/16:2(9Z,12Z))","PI(22:3(10Z,13Z,16Z)/16:2(9Z,12Z))","HMDB0009908",NA,"C00626","[H][C@@](COC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/CCC","1"
"PI(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)","PI(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)","HMDB0009916",NA,"C00626","[H][C@@](COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCC","1"
"PI(22:5(7Z,10Z,13Z,16Z,19Z)/16:0)","PI(22:5(7Z,10Z,13Z,16Z,19Z)/16:0)","HMDB0009918",NA,"C00626","[H][C@@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCC","1"
"Glyceric acid","Glyceric acid","HMDB0000139","439194","C00258","C([C@H](C(=O)O)O)O","1"
"L-Glyceric acid","L-Glyceric acid","HMDB0006372","6326776",NA,"C([C@@H](C(=O)O)O)O","1"
"Diguanosine tetraphosphate","Diguanosine tetraphosphate","HMDB0001340","165186","C01261","C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C5NC(=NC6=O)N)O)O)O)O)NC(=NC2=O)N","1"
"10,11-dihydro-12-oxo-LTB4","10,11-dihydro-12-oxo-LTB4","HMDB0012498","53481445",NA,"CCCCC/C=C\CC(=O)CC/C=C/C=C\[C@@H](CCCC(=O)O)O","1"
"6,7-dihydro-5-oxo-12-epi-LTB4","6,7-dihydro-5-oxo-12-epi-LTB4","HMDB0012839","53481528",NA,"CCCCC/C=C\C[C@H](/C=C/C=C/CCC(=O)CCCC(=O)O)O","1"
"PC(20:4(5Z,8Z,11Z,14Z)/24:1(15Z))","PC(20:4(5Z,8Z,11Z,14Z)/24:1(15Z))","HMDB0008454","53479047","C00157","CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(8Z,11Z,14Z,17Z)/24:1(15Z))","PC(20:4(8Z,11Z,14Z,17Z)/24:1(15Z))","HMDB0008487","53479113","C00157","CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:5(5Z,8Z,11Z,14Z,17Z)/24:0)","PC(20:5(5Z,8Z,11Z,14Z,17Z)/24:0)","HMDB0008519","53479135","C00157","CCCCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:0/22:5(4Z,7Z,10Z,13Z,16Z))","PC(22:0/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0008549","53479151","C00157","CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(22:0/22:5(7Z,10Z,13Z,16Z,19Z))","PC(22:0/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0008550","53479153","C00157","CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(22:1(13Z)/22:4(7Z,10Z,13Z,16Z))","PC(22:1(13Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0008580","53479207","C00157","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(22:4(7Z,10Z,13Z,16Z)/22:1(13Z))","PC(22:4(7Z,10Z,13Z,16Z)/22:1(13Z))","HMDB0008644","53479257","C00157","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:0)","PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:0)","HMDB0008676","53479315","C00157","CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:5(7Z,10Z,13Z,16Z,19Z)/22:0)","PC(22:5(7Z,10Z,13Z,16Z,19Z)/22:0)","HMDB0008709","53479381","C00157","CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(24:0/20:5(5Z,8Z,11Z,14Z,17Z))","PC(24:0/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0008774","53479461","C00157","CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(24:1(15Z)/20:4(5Z,8Z,11Z,14Z))","PC(24:1(15Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0008805","53479521","C00157","CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(24:1(15Z)/20:4(8Z,11Z,14Z,17Z))","PC(24:1(15Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0008806","53479523","C00157","CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"Prostaglandin F1a","Prostaglandin F1a","HMDB0002685","5280939","C06475","CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1CCCCCCC(=O)O)O)O)O","1"
"13,14-Dihydro PGE1","13,14-Dihydro PGE1","HMDB0002689","161273",NA,"CCCCC[C@@H](CC[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O","1"
"13,14-Dihydro PGF2a","13,14-Dihydro PGF2a","HMDB0004239","6434009",NA,"CCCCCC(CCC1C(CC(C1C/C=C/CCCC(=O)O)O)O)O","1"
"PI(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PI(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0009821",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC","1"
"PI(18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))","PI(18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))","HMDB0009861",NA,"C00626","[H][C@@](COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/CCCCC","1"
"PI(18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))","PI(18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))","HMDB0009865",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/CCCCC","1"
"PI(20:3(5Z,8Z,11Z)/20:3(5Z,8Z,11Z))","PI(20:3(5Z,8Z,11Z)/20:3(5Z,8Z,11Z))","HMDB0009884",NA,"C00626","[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC","1"
"PI(20:3(5Z,8Z,11Z)/20:3(8Z,11Z,14Z))","PI(20:3(5Z,8Z,11Z)/20:3(8Z,11Z,14Z))","HMDB0009885",NA,"C00626","[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC","1"
"PI(20:3(8Z,11Z,14Z)/20:3(5Z,8Z,11Z))","PI(20:3(8Z,11Z,14Z)/20:3(5Z,8Z,11Z))","HMDB0009891",NA,"C00626","[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC","1"
"PI(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))","PI(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))","HMDB0009892",NA,"C00626","[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC","1"
