"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"(6R)-6-(L-Erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-hydroxypterin","(6R)-6-(L-Erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-hydroxypterin","HMDB0012482","53481437","C15522","C[C@@H](C([C@@H]1CNC2=C(N1)C(=O)N=CN2)O)O","1"
"PG(16:0/20:3(5Z,8Z,11Z))","PG(16:0/20:3(5Z,8Z,11Z))","HMDB0010578","53480603",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"PG(16:0/20:3(8Z,11Z,14Z))","PG(16:0/20:3(8Z,11Z,14Z))","HMDB0010579","52927169",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:0/18:3(6Z,9Z,12Z))","PG(18:0/18:3(6Z,9Z,12Z))","HMDB0010606","52926580",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:0/18:3(9Z,12Z,15Z))","PG(18:0/18:3(9Z,12Z,15Z))","HMDB0010607","52926581",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PG(18:1(11Z)/18:2(9Z,12Z))","PG(18:1(11Z)/18:2(9Z,12Z))","HMDB0010620","53480619",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PG(18:1(9Z)/18:2(9Z,12Z))","PG(18:1(9Z)/18:2(9Z,12Z))","HMDB0010635","52927223",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PG(18:2(9Z,12Z)/18:1(11Z))","PG(18:2(9Z,12Z)/18:1(11Z))","HMDB0010648","53480633",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:2(9Z,12Z)/18:1(9Z))","PG(18:2(9Z,12Z)/18:1(9Z))","HMDB0010649","52926615",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:3(6Z,9Z,12Z)/18:0)","PG(18:3(6Z,9Z,12Z)/18:0)","HMDB0010662","52926642",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:3(9Z,12Z,15Z)/18:0)","PG(18:3(9Z,12Z,15Z)/18:0)","HMDB0010677","52926672",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@H](CO)O","1"
"Glycerol 3-phosphate","Glycerol 3-phosphate","HMDB0000126","439162","C00093","C([C@H](COP(=O)(O)O)O)O","1"
"Beta-Glycerophosphoric acid","Beta-Glycerophosphoric acid","HMDB0002520","2526","C02979","C(C(CO)OP(=O)(O)O)O","1"
"N-Acetyl-L-glutamate 5-semialdehyde","N-Acetyl-L-glutamate 5-semialdehyde","HMDB0006488","192878","C01250","CC(=O)N[C@@H](CCC=O)C(=O)O","1"
"PE(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0009210","52924469","C00350","CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0009467","52924686","C00350","CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0009690","52924848","C00350","CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(14:1(9Z)/P-16:0)","PE(14:1(9Z)/P-16:0)","HMDB0008883","53479571","C00350","CCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OCCN","1"
"PE(P-16:0/14:1(9Z))","PE(P-16:0/14:1(9Z))","HMDB0011336","52925043",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCC","1"
"Thymine","Thymine","HMDB0000262","1135","C00178","CC1=CNC(=O)NC1=O","1"
"Imidazoleacetic acid","Imidazoleacetic acid","HMDB0002024","96215","C02835","C1=C(NC=N1)CC(=O)O","1"
"Glucosylceramide (d18:1/22:0)","Glucosylceramide (d18:1/22:0)","HMDB0004974","6321359","C01190","CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)[C@@H](/C=C/CCCCCCCCCCCCC)O","1"
"Galactosylceramide (d18:1/22:0)","Galactosylceramide (d18:1/22:0)","HMDB0010711","53480655","C02686","CCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)C(/C=C\CCCCCCCCCCCCC)O","1"
"11-Oxo-androsterone glucuronide","11-Oxo-androsterone glucuronide","HMDB0010338","270604",NA,"CC12CCC(CC1CCC3C2C(=O)CC4(C3CCC4=O)C)OC5C(C(C(C(O5)C(=O)O)O)O)O","1"
"N-Acetyl-D-Glucosamine 6-Phosphate","N-Acetyl-D-Glucosamine 6-Phosphate","HMDB0001062","440996","C00357","CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)COP(=O)(O)O)O)O","1"
"N-Acetyl-D-mannosamine 6-phosphate","N-Acetyl-D-mannosamine 6-phosphate","HMDB0001121","440273","C04257","CC(=O)N[C@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)COP(=O)(O)O)O)O","1"
"N-Acetyl-glucosamine 1-phosphate","N-Acetyl-glucosamine 1-phosphate","HMDB0001367","7115","C04256","CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1OP(=O)(O)O)CO)O)O","1"
"N-Acetylglucosamine 6-phosphate","N-Acetylglucosamine 6-phosphate","HMDB0002817","439219",NA,"CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)COP(=O)(O)O)O)O","1"
"N-Acetyl-D-galactosamine 1-phosphate","N-Acetyl-D-galactosamine 1-phosphate","HMDB0006480","22833661",NA,"CC(=O)N[C@@H]1[C@H]([C@H]([C@H](OC1OP(=O)(O)O)CO)O)O","1"
"PC(18:1(9Z)/18:1(9Z))","PC(18:1(9Z)/18:1(9Z))","HMDB0000593","6437081","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PC(14:0/22:2(13Z,16Z))","PC(14:0/22:2(13Z,16Z))","HMDB0007888","52922236","C00157","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(14:1(9Z)/22:1(13Z))","PC(14:1(9Z)/22:1(13Z))","HMDB0007920","53478629","C00157","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:0/20:2(11Z,14Z))","PC(16:0/20:2(11Z,14Z))","HMDB0007979","52922420","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(16:1(9Z)/20:1(11Z))","PC(16:1(9Z)/20:1(11Z))","HMDB0008011","52922459","C00157","CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:0/18:2(9Z,12Z))","PC(18:0/18:2(9Z,12Z))","HMDB0008039","6441487","C00157","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:1(11Z)/18:1(11Z))","PC(18:1(11Z)/18:1(11Z))","HMDB0008070","24778895","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PC(18:1(11Z)/18:1(9Z))","PC(18:1(11Z)/18:1(9Z))","HMDB0008071","53478721","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:1(9Z)/18:1(11Z))","PC(18:1(9Z)/18:1(11Z))","HMDB0008103","53478765","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PC(18:2(9Z,12Z)/18:0)","PC(18:2(9Z,12Z)/18:0)","HMDB0008135","15378085","C00157","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:1(11Z)/16:1(9Z))","PC(20:1(11Z)/16:1(9Z))","HMDB0008299","52923103","C00157","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(20:2(11Z,14Z)/16:0)","PC(20:2(11Z,14Z)/16:0)","HMDB0008331","52923161","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:1(13Z)/14:1(9Z))","PC(22:1(13Z)/14:1(9Z))","HMDB0008559","53479167","C00157","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(22:2(13Z,16Z)/14:0)","PC(22:2(13Z,16Z)/14:0)","HMDB0008590","52923551","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"Glucosylgalactosyl hydroxylysine","Glucosylgalactosyl hydroxylysine","HMDB0000585","122304",NA,"C(CC(CN)O[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O[C@@H]2[C@@H](C([C@@H]([C@H](O2)CO)O)O)O)[C@@H](C(=O)O)N","1"
"Nicotinuric acid","Nicotinuric acid","HMDB0003269","68499","C05380","C1=CC(=CN=C1)C(=O)NCC(=O)O","1"
"LysoPE(0:0/20:1(11Z))","LysoPE(0:0/20:1(11Z))","HMDB0011482","53480931",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN","1"
"LysoPE(20:1(11Z)/0:0)","LysoPE(20:1(11Z)/0:0)","HMDB0011512","52925139",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O","1"
"Glucosylceramide","Glucosylceramide","HMDB0000140","53477677","C01190","CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1[C@@H]([C@H](C([C@H](O1)CO)O)O)O)[C@@H](/C=C/CCCCCCCCCCCCC)O","1"
"Glucosylceramide (d18:1/24:0)","Glucosylceramide (d18:1/24:0)","HMDB0004978","6321361",NA,"CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C(C([C@@H]([C@H](O1)CO)O)O)O)[C@@H](/C=C/CCCCCCCCCCCCC)O","1"
"Deuteroporphyrin IX","Deuteroporphyrin IX","HMDB0000579",NA,NA,"CC1=C/C2=C/C3=N/C(=C\C4=C(CCC(O)=O)C(C)=C(N4)/C=C4\N=C(C=C4C)\C=C\1/N\2)/C(CCC(O)=O)=C3C","1"
"Beta-Citryl-L-glutamic acid","Beta-Citryl-L-glutamic acid","HMDB0013220","21125622",NA,"C(CC(=O)O)C(C(=O)O)NC(=O)C(CC(=O)O)(CC(=O)O)O","1"
"Hesperetin","Hesperetin","HMDB0005782","72281","C01709","COC1=C(C=C(C=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)O)O)O","1"
"PG(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PG(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0010614","24779554",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PG(18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))","PG(18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0010627","53480626",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))","PG(18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0010628","53480627",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PG(18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))","PG(18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0010642","53480631",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","PG(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0010643","53480632",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","PG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0010656","52926630",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
